Video ID,Cleaned Comment,Movie Rating,Volgur Comment,Movie Category
HhvFsXFIVZ0,Indhulo sward fighs Kante gun fights ye bagunnai.prathi sward fight lonu aa cuts yenti.aa edits yenti😑😑😑.asalu feel avvaleka poyya a slashes. Inka aa intervel bgm eithe king of kotha lodhi pk entry lo vachedhi . 1st half is good but 2nd half dropped high,Neutral,No,Not Able to Judge
HhvFsXFIVZ0,bad movie boring my experience,Poor,No,Not Able to Judge
JY6dGMh96iA,Bokkala undira movie,Poor,No,Not Able to Judge
JY6dGMh96iA,I like that movie,Very Good,No,Not Able to Judge
JY6dGMh96iA,Movie is just 🔥🔥🔥🔥 But disappointed with climax.. May be they might have added some epic fight scenes between them.. That might be just 🔥🔥🔥🔥🔥 after both getting full powers,Excellent,No,Not Able to Judge
JY6dGMh96iA,😮 Perfect ahh.. Movie is good above average bcz story is not that worth anipinchindhi.felt like incomplete,Neutral,No,Not Able to Judge
JY6dGMh96iA,climax lo unaceepted entry of garuda awesome and vfx was excellent,Very Good,No,Not Able to Judge
JY6dGMh96iA,Bongulo movie ki hype,Not Good,No,Not Able to Judge
JY6dGMh96iA,What you said is cent persent correct 💯.Asalu BGM aithe out of the box ani cheppacchu.but honestly oka vishayam anna.movie to movie compare cheyadam na intension kadu but if ignore kalki movie lo climax lo prabhas anna chethi lo vijaya dhanassu power vachinappudu ichina high moment malli a tharvatha naku e movie lo 3 times anipinchindi .really awesome and woww anthe any way teja sajja acting and timing kuda superb .ika manchu cheppalsina avasaram asalu ledu endukante he is always Rockstar.dintho villain ga manchi offers vasthai pakkaaaaa,Very Good,Yes,Not Able to Judge
JY6dGMh96iA,Manoj anna performance 😍,Very Good,No,Not Able to Judge
JY6dGMh96iA,Villain ki 9 books vunnayi ani telidu bhavishath telisina sreeya vachi 9 vunnayi aadiki chepthadi. Stick thagalagane heroine ki debbalu tagguthayi but aa stick tho fight chese hero ki matram debbalu thaggav. Yidhi kochem explain cheyyi bro,Neutral,No,Not Able to Judge
JY6dGMh96iA,Plot holes chala unnai kadha bro. Visuals bagunnai .,Neutral,No,Not Able to Judge
JY6dGMh96iA,Getup srinu comic timing worked well.!,Very Good,No,Not Able to Judge
JY6dGMh96iA,Bro literally manchu anna expressions next level😵 💫,Very Good,No,Action / Thriller
JY6dGMh96iA,I like it more than kalki,Very Good,No,Not Able to Judge
JY6dGMh96iA,"Thank you మీ age group, technical range వాళ్ళు ఇంత మంచి review ఇవ్వడం 🥰🥰 awesome. లేకపోతే అసలు full family fantasy entertainers రావట్లే",Very Good,No,Not Able to Judge
JY6dGMh96iA,Ipude show choosa train sequence kada nundi ramp,Very Good,No,Not Able to Judge
JY6dGMh96iA,Mamuluga ledu movie,Very Good,No,Not Able to Judge
JY6dGMh96iA,Bro excellent ga undi movie e budget lo superb,Very Good,No,Not Able to Judge
JY6dGMh96iA,Blockbuster kottesav anna,Very Good,No,Not Able to Judge
JY6dGMh96iA,Cinema antha good kani Madhyalo heroine nails peekestharu villains. Cut chesthe next scene lo manicure cheyyichukunnattu clean and beautiful hands and fingers and nails untai ade magicccuuuu,Neutral,No,Not Able to Judge
JY6dGMh96iA,"Climax pagilipoindi. Monna hanuman, ivala ramudu",Very Good,No,Not Able to Judge
JY6dGMh96iA,🔥,Very Good,No,Not Able to Judge
kaFkW0gzCXU,Good movie,Very Good,No,Not Able to Judge
kaFkW0gzCXU,మైండ్లెస్ ఫెలోస్ కి ఈ సినిమా బాగా నచ్చుతుంది. సినిమా మొత్తం 1000mm రాడ్.,Poor,No,Not Able to Judge
kaFkW0gzCXU,"Akhanda 2 is a vibe GO WITH RIGHT EXPECTATIONS from a balayya boyapati film and you will enjoy the MASS FEAST Poddhunne multiplex lo morning show ki kaadu if you want to enjoy the movie go for second show in a fully packed mass single screen theatre with Mansion house and the film will serve its purpose Jai Balayya🥳 Jai Boyapati🤙🏼 Jai Nandamuri Thaman🥳 To every one with higher IQs, need logics .this film is not for you guys🙂 To people who are creating unnecessary negativity on the film due to their own filthy reasons guys .you cannot stop a good film to perform at the box office that too you are trying to stop THE BALAYYA BOYAPATIS BULLDOZER ..jagartha amma THOKKIPADESTHADI😉",Very Good,No,Not Able to Judge
kaFkW0gzCXU,Super gaa vundi movie,Very Good,No,Not Able to Judge
kaFkW0gzCXU,Ippude choosa movie vere level. Superb. Note nenu chowdary ni kaadhu 😂,Very Good,No,Not Able to Judge
kaFkW0gzCXU,Utter flop ra ayya 😢,Poor,Yes,Not Able to Judge
kaFkW0gzCXU,Cinema assam antaga,Poor,No,Not Able to Judge
kaFkW0gzCXU,No brain good movie,Very Good,No,Not Able to Judge
kaFkW0gzCXU,Worst movie in recent times,Poor,No,Not Able to Judge
kaFkW0gzCXU,Over hyped movie. A big headache movie,Poor,No,Not Able to Judge
kaFkW0gzCXU,"Movie baagundhi bro but first akhanda 1 lo kante yi second akhanda 2 lo kontha expectations taggayi anthe, over all movie good baagundhi.",Neutral,No,Not Able to Judge
kaFkW0gzCXU,cinema assam bro 😉😉😉😉,Poor,No,Not Able to Judge
kaFkW0gzCXU,Flop movie,Poor,Yes,Not Able to Judge
kaFkW0gzCXU,Jai balayya. Bomma block buster.,Excellent,No,Not Able to Judge
kaFkW0gzCXU,Disaster 😂😂,Poor,No,Not Able to Judge
kaFkW0gzCXU,Super movie interval bgm ayithe 🤙,Neutral,No,Not Able to Judge
kaFkW0gzCXU,Blockbuster 🔥🔥🔥🔥🔥🔥,Excellent,No,Not Able to Judge
kaFkW0gzCXU,Jai balayya madd mass stuff,Excellent,No,Not Able to Judge
kaFkW0gzCXU,Below average movie,Poor,No,Not Able to Judge
kaFkW0gzCXU,Om namashivaya 🙏🙏 Guy s movie chala bavundi pls go to watch,Very Good,No,Not Able to Judge
kaFkW0gzCXU,Excellent 👍👍👌👌👌,Excellent,No,Not Able to Judge
kaFkW0gzCXU,Movie super 🔥🔥💯 Ji Balaya 🔥💯💯💯💯,Very Good,No,Not Able to Judge
NFER8RZ6YGU,"Pretty backdrop, good looking lead characters, designer costumes, lavish homes, slow motion scenes and beautiful backdrop everything else is BS. If estrogen can have this attitude, what can t testosterone do! is a toxic dialogue repeated multiple times. The whole premise of the movie is glorifying dishonesty as it suits the main character. In a central confrontation scene he says never show your insecurities, fears and weaknesses to a woman who s not your mother, as it ll give them too much power this is such a regressive thought and so detrimental to a healthy open relationship of mutual respect and trust. I can t believe a woman has directed this toxic movie. The actors have done justice to their respective parts, it s really not their fault it s a very poor story with flawed characters. Highly impractical, unethical and idiotic. Can you imagine a lead female character trying to live with her husband and ex boyfriend, justifying and normalizing it ? The main character never admits he could be wrong, never takes anyone s advice and justifies his every move with batshit crazy logic. This is a super regressive movie.",Neutral,Yes,Not Able to Judge
NFER8RZ6YGU,"Clarity em undhi bro movie lo, motham trauma echindi Worst movie that i have ever seen",Poor,No,Not Able to Judge
NFER8RZ6YGU,It s simply a remake. No creativity required.,Poor,Yes,Not Able to Judge
NFER8RZ6YGU,"Interval varaku movie chustu idi kuda O RANGE lanti movie avutundi anukunna. But 2nd half chustunte deenanta chetta cinema ledu anipinchindi. Tala toka leni story,Hero and his dialogues elevation tappa..",Poor,No,Not Able to Judge
NFER8RZ6YGU,honest review is above average movie bayya movie chusina vallaki ardam ayidi nenu enduku ila cheptunano . story yekada bore kottadu .siddu anna dialauoges lekapothey or siddu anna lekapothey cinema pakka flop ayivundedi,Neutral,No,Not Able to Judge
NFER8RZ6YGU,Bokka lo movie velladhu,Poor,No,Not Able to Judge
NFER8RZ6YGU,Worest movie,Poor,No,Not Able to Judge
VM7yhyUG028,Worst moviee,Poor,No,Not Able to Judge
VM7yhyUG028,1st of is its good man 🎉🎉 2nd half soo soo lag 🙃🙃,Neutral,No,Not Able to Judge
VM7yhyUG028,"First half 📈 , Suddenly second half 📉🤡 .",Not Good,No,Not Able to Judge
VM7yhyUG028,worrest acting ..Vijay ki చాలా ఆహం పెరిగింది వాడి acting లోనే కనపడుతుంది .అది తెగ్గించుకోవలి ముందు,Poor,No,Not Able to Judge
VM7yhyUG028,Flop😂😂😂,Poor,No,Not Able to Judge
VM7yhyUG028,Emi baga ledu bro genuine ga cheputuna,Poor,No,Not Able to Judge
VM7yhyUG028,Movie bhagundhi raa enduku raa,Very Good,No,Not Able to Judge
VM7yhyUG028,Bgm thappa m ledu bhaiya,Poor,No,Not Able to Judge
VM7yhyUG028,2nd half chala manchi gaa vundhi,Very Good,No,Not Able to Judge
VM7yhyUG028,"1st half super and second half just 1hr kanna takkuva ga undi andhuke direct ga point ki vachhesadu, worth watch",Very Good,No,Not Able to Judge
VM7yhyUG028,"movie bagundi bro , introduction lo చూపించిన scean ne nijam చేయడానికే last lo konda anna ni king ni chesaru and last lo unna twists ki second part worth",Very Good,No,Not Able to Judge
VM7yhyUG028,Just watched it. Loved the movie. Great direction and BGM is awesome!,Very Good,No,Not Able to Judge
VM7yhyUG028,Over super bhaya,Very Good,Yes,Not Able to Judge
VM7yhyUG028,2 out of 5,Poor,No,Not Able to Judge
VM7yhyUG028,Part 2,Not Good,No,Not Able to Judge
VM7yhyUG028,super movie,Very Good,Yes,Not Able to Judge
VM7yhyUG028,Movie was pretty good idk what he expected but I really liked the movie P.s bro not every movie is artistic movie so remember that before a review jus a opinion,Neutral,No,Not Able to Judge
VM7yhyUG028,Bokkalaga udi,Poor,No,Not Able to Judge
VM7yhyUG028,Bomma blockbuster,Excellent,No,Not Able to Judge
VM7yhyUG028,Movie block buster,Excellent,No,Not Able to Judge
VM7yhyUG028,"అతను సానుకూలంగా కూడా చెప్పాడు కొన్ని అంశాలు బాగున్నాయని. కొన్ని బాగోనప్పుడు బాగోలేదని చెప్పడం తప్పేమీ కాదు. బాగుందో లేదో చెప్పడానికి చిత్రాన్ని తీయాల్సిన అవసరమేమీ లేదు. అతను చెప్పే విధానం ఎలాగుందండీ చిత్రానువాదాన్ని ఇంకా మంచిగా తీసుకెళ్ళి ఉండుంటే బాగున్నని చెప్పాడు అదికూడా మరీ ఏమీ మనోభావాలు దెబ్బతినేసీ బాధ పడేంతలా కఠినమైన పదజాలంతో , దూకుడుగా చెప్పలేదు నమ్రతగానే చెప్పాడు సమీక్ష. అతను ఎవరో కూడా తెలీదు నాకు తెలిసిన వ్యక్తిలా ఊహించుకొని తిక్క తిక్కగా వ్యాఖ్యానాలతో అతి చెయ్యకండి. చివరగా ఒకే విషయం చెప్తున్నా. రాజకీయ నాయకుల పరిపాలన బాగోలేదని అనడానికి అనుభవం వస్తే చాలు కాని రాజకీయవేత్తలే అవ్వాల్సిన అవసరం లేదు గనుక నిజంగా చిత్ర కథను కథనంగా చెప్పే తీరులో తప్పులు ఉన్నప్పుడు తప్పులను తప్పని చెప్పడం తప్పే కాదు ! 👍",Very Good,No,Not Able to Judge
VM7yhyUG028,ఆ దీవి లో 100 మంది కూడా లేరు. అదో సామ్రాజ్యం.ఈయనొక నాయకుడు.,Poor,No,Not Able to Judge
VM7yhyUG028,Boredom ra babu malli peekindhi ra konda..over attitude star is back with a flop,Poor,No,Not Able to Judge
VM7yhyUG028,poye,Poor,No,Not Able to Judge
VM7yhyUG028,"Cenima bagundhi , review chudakunda vellandi movie ki , its good film",Very Good,No,Not Able to Judge
VM7yhyUG028,Music bgm modda la undhi,Poor,Yes,Not Able to Judge
VM7yhyUG028,Guys don t go through reviews. movie was pretty amazing i personally telling you go and watched it you ll loved it,Very Good,No,Not Able to Judge
VM7yhyUG028,Avarage bro,Neutral,No,Not Able to Judge
VM7yhyUG028,Nijam bro Headache vachindi,Poor,No,Not Able to Judge
VM7yhyUG028,Telangana stylish lion 🦁 😎 Vijay devarakonda 🔥 Sollu cheppaku velli theatre 🎥 lo chudu Bomma blockbuster 😎 👌,Excellent,No,Not Able to Judge
FWCi9w8xxEY,Anna movie bane vundhi kani akkada akkada seens kotesaye anna inka music ayithe 😅,Neutral,No,Not Able to Judge
FWCi9w8xxEY,Bro movie super bro,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Avi commercial movie bro avi alage untai Kani movie chala entertainmening undhi I love it,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Story bagaledu but ravi Teja acting and fights chala bagundi,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Bro movie bagundhi pakka commercial movie 🔥🔥🔥🔥,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie bagundhi raa,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Anna simple ga movie ni e technical stuff and evo evo mind lo pettukuni choostunnam .just 2.5 hour manaku bore kottakunda and bayata world marichipoyela chesta ante ga manaku kavalsindi .it did kada anna,Not Good,No,Not Able to Judge
FWCi9w8xxEY,Ravi Teja carrier Biggest Blockbuster movie,Excellent,No,Not Able to Judge
FWCi9w8xxEY,Movie is decent bro🎉,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie chudachu bro.. Songs Bgm fights 💥💥💥,Neutral,No,Not Able to Judge
FWCi9w8xxEY,Movie Blockbuster,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Hero villain ki clash edo oka point lo aithadhii.. deeniki railway police aithe nti normal police aithe nti 🤦🤦,Not Good,No,Not Able to Judge
FWCi9w8xxEY,"Movie is much better then recent movies ,its entreating overall",Poor,Yes,Not Able to Judge
FWCi9w8xxEY,నీకు తెలుగు సినిమాలు నచ్చవ్ గా బ్రో,Very Good,No,Not Able to Judge
FWCi9w8xxEY,raviteja anna ante full length commedy .ayana eppudaite mass tag ettukunnado appti nundi movies fail ayutunai,Poor,No,Not Able to Judge
FWCi9w8xxEY,Movie is nice bro,Very Good,No,Not Able to Judge
FWCi9w8xxEY,movie చాలా బాగుంది,Excellent,No,Not Able to Judge
FWCi9w8xxEY,Cinema bagundhi one time watch.,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Bayya movie bagundi,Very Good,Yes,Not Able to Judge
FWCi9w8xxEY,First half ok interval bagundhi Second half pure mass elevations bagunnayi Ga 💥💥🔥,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Inka yenni rod luu dimputav anna malli comeback evvu anna please 😢,Poor,Yes,Not Able to Judge
FWCi9w8xxEY,"good 1st half annaka, 2nd half ki tweet eyyana appude anukunna, assam ani💀😂😂 papam 🐍 anna ki debba mida debba🥀",Not Good,No,Not Able to Judge
FWCi9w8xxEY,Commercial movies lo commercial elements mass elements undaka fantasy lu twist lu untayaa ra Nv oka pani chey reviews maaanesiiii velliiii evaridainaaaaa .,Very Good,No,Not Able to Judge
FWCi9w8xxEY,"Rothaa climax, bheems dhi irritation asalu bgm climax lo , urike songs vasthune untayi",Poor,No,Not Able to Judge
FWCi9w8xxEY,Movie blockbuster👌.,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie is actually good bro..,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie super undi,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie Bavundi 🤍 Bro Manchi Commercial ga masss,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie supppar,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Chala bagundhi movie,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Block buster movie 🎥,Excellent,No,Not Able to Judge
FWCi9w8xxEY,Comercial Cenimaa alaane untadhi predictable ga entha entertain ayyam ledha Anandhi vishayam. Movie baga handle chesaruu,Not Good,No,Not Able to Judge
FWCi9w8xxEY,producer dialogue chalu chachundi ani monne telisindi,Neutral,No,Not Able to Judge
FWCi9w8xxEY,Bagunna movie ni bagoledhu antaru yyy. Brother,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie bagundhi,Very Good,Yes,Not Able to Judge
FWCi9w8xxEY,Movie is good,Neutral,No,Not Able to Judge
FWCi9w8xxEY,Ninna movie chusi 1st half em ledhu.. second half okay ..,Neutral,No,Not Able to Judge
FWCi9w8xxEY,Nuvvu OG Ki story avasaram ledhu ani video chesavu kadha narakadam vunte chala mi thokkala review movie bagundhi,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Chaala baagundhi movie theatrloney chudaali,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Figthlo emotion entra picchi 😮😮,Poor,No,Not Able to Judge
FWCi9w8xxEY,"Naaku nacchindi bro , flaws vunnai kani ignored ga ne vuntadi bane vellipoddi",Very Good,No,Not Able to Judge
FWCi9w8xxEY,Guys don t listen this reviews. Movie is regular commercial movie but so engaging. Go and watch in the theatres.,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie chala bagundhi bayya 👍,Very Good,No,Not Able to Judge
FWCi9w8xxEY,Movie Baagundhi Bayyaa Kaani Routine Story Anthey,Neutral,No,Not Able to Judge
FWCi9w8xxEY,Movie bagaane vundhi kadha bro,Neutral,No,Not Able to Judge
